numero,fecha,precio
1053,2016.4345400728598,580.5
1054,2016.437272313297,574.7
1055,2016.440004553734,577.9
1056,2016.4427367941712,591.6
1057,2016.4454690346083,666.5
1058,2016.4482012750454,700.1
1059,2016.4509335154828,685.1
1060,2016.45366575592,690.8
1061,2016.456397996357,761.2
1062,2016.4591302367942,743.9
1063,2016.4618624772313,753.8
1064,2016.4645947176684,761.0
1065,2016.4673269581056,734.0
1066,2016.470059198543,667.4
1067,2016.47279143898,590.6
1068,2016.4755236794172,620.8
1069,2016.4782559198543,656.9
1070,2016.4809881602914,663.5
1071,2016.4837204007285,625.4
1072,2016.4864526411657,644.7
1073,2016.489184881603,644.9
1074,2016.4919171220401,636.5
1075,2016.4946493624773,670.0
1076,2016.4973816029144,674.6
1077,2016.5001138433515,698.1
1078,2016.5028460837887,661.6
1079,2016.5055783242258,675.2
1080,2016.5083105646631,663.7
1081,2016.5110428051003,672.7
1082,2016.5137750455374,635.3
1083,2016.5165072859745,662.8
1084,2016.5192395264116,651.8
1085,2016.5219717668488,647.1
1086,2016.524704007286,646.7
1087,2016.5274362477232,670.6
1088,2016.5301684881604,661.2
1089,2016.5329007285975,657.3
1090,2016.5356329690346,664.2
1091,2016.5383652094717,660.7
1092,2016.5410974499089,676.3
1093,2016.543829690346,670.4
1094,2016.5465619307834,671.1
1095,2016.5492941712205,664.4
1096,2016.5520264116576,664.6
1097,2016.5547586520947,651.1
1098,2016.5574908925319,655.2
1099,2016.560223132969,659.3
1100,2016.562955373406,654.0
1101,2016.5656876138432,654.4
1102,2016.5684198542806,654.5
1103,2016.5711520947177,654.1
1104,2016.5738843351548,655.4
1105,2016.576616575592,654.7
1106,2016.579348816029,621.9
1107,2016.5820810564662,607.0
1108,2016.5848132969033,513.4
1109,2016.5875455373407,566.4
1110,2016.5902777777778,576.2
1111,2016.593010018215,574.7
1112,2016.595742258652,586.5
1113,2016.5984744990892,590.8
1114,2016.6012067395263,589.2
1115,2016.6039389799635,585.3
1116,2016.6066712204008,590.9
1117,2016.609403460838,587.8
1118,2016.612135701275,587.1
1119,2016.6148679417122,584.6
1120,2016.6176001821493,569.1
1121,2016.620218579235,567.0
1122,2016.622950819672,580.2
1123,2016.6256830601094,572.3
1124,2016.6284153005465,573.4
1125,2016.6311475409836,574.6
1126,2016.6338797814208,582.6
1127,2016.636612021858,580.7
1128,2016.639344262295,587.5
1129,2016.6420765027322,583.6
1130,2016.6448087431695,579.7
1131,2016.6475409836066,578.0
1132,2016.6502732240438,579.4
1133,2016.6530054644809,570.3
1134,2016.655737704918,575.0
1135,2016.6584699453551,574.2
1136,2016.6612021857923,577.3
1137,2016.6639344262296,573.9
1138,2016.6666666666667,572.0
1139,2016.6693989071039,575.3
1140,2016.672131147541,598.8
1141,2016.6748633879781,609.5
1142,2016.6775956284152,605.8
1143,2016.6803278688524,610.4
1144,2016.6830601092897,613.2
1145,2016.6857923497269,625.6
1146,2016.688524590164,623.2
1147,2016.691256830601,624.5
1148,2016.6939890710382,605.6
1149,2016.6967213114754,608.0
1150,2016.6994535519125,608.6
1151,2016.7021857923498,609.5
1152,2016.704918032787,608.1
1153,2016.707650273224,607.8
1154,2016.7103825136612,607.1
1155,2016.7131147540983,610.7
1156,2016.7158469945355,609.8
1157,2016.7185792349726,609.2
1158,2016.72131147541,597.2
1159,2016.724043715847,595.6
1160,2016.7267759562842,602.9
1161,2016.7295081967213,602.6
1162,2016.7322404371585,601.5
1163,2016.7349726775956,606.5
1164,2016.7377049180327,605.5
1165,2016.74043715847,604.7
1166,2016.7431693989072,604.7
1167,2016.7459016393443,608.1
1168,2016.7486338797814,613.4
1169,2016.7513661202186,610.7
1170,2016.7540983606557,611.6
1171,2016.7568306010928,609.0
1172,2016.75956284153,611.8
1173,2016.7622950819673,611.0
1174,2016.7650273224044,616.0
1175,2016.7677595628415,617.7
1176,2016.7704918032787,615.8
1177,2016.7732240437158,617.3
1178,2016.775956284153,640.5
1179,2016.77868852459,636.0
1180,2016.7814207650274,635.6
1181,2016.7841530054645,637.9
1182,2016.7868852459017,637.0
1183,2016.7896174863388,640.1
1184,2016.792349726776,637.4
1185,2016.795081967213,635.3
1186,2016.7978142076502,629.1
1187,2016.8005464480875,628.3
1188,2016.8032786885246,630.5
1189,2016.8060109289618,655.5
1190,2016.808743169399,653.0
1191,2016.811475409836,650.5
1192,2016.8142076502731,651.0
1193,2016.8169398907103,674.7
1194,2016.8196721311476,682.3
1195,2016.8224043715848,686.2
1196,2016.8251366120219,715.0
1197,2016.827868852459,697.3
1198,2016.8306010928961,698.7
1199,2016.8333333333333,726.8
1200,2016.8360655737704,733.5
1201,2016.8387978142077,684.9
1202,2016.8415300546449,702.1
1203,2016.844262295082,702.1
1204,2016.8469945355191,709.9
1205,2016.8497267759562,705.4
1206,2016.8524590163934,710.9
1207,2016.8551912568305,721.4
1208,2016.8579234972678,714.6
1209,2016.860655737705,715.0
1210,2016.863387978142,704.3
1211,2016.8661202185792,702.0
1212,2016.8688524590164,704.6
1213,2016.8715846994535,711.1
1214,2016.8743169398906,740.3
1215,2016.877049180328,737.5
1216,2016.879781420765,747.0
1217,2016.8825136612022,747.9
1218,2016.8852459016393,728.5
1219,2016.8879781420765,736.2
1220,2016.8907103825136,749.3
1221,2016.8934426229507,741.1
1222,2016.896174863388,735.3
1223,2016.8989071038252,740.4
1224,2016.9016393442623,734.1
1225,2016.9043715846994,729.4
1226,2016.9071038251366,733.3
1227,2016.9098360655737,732.6
1228,2016.9125683060108,742.5
1229,2016.9153005464482,752.6
1230,2016.9180327868853,770.9
1231,2016.9207650273224,764.2
1232,2016.9234972677596,766.4
1233,2016.9262295081967,754.3
1234,2016.9289617486338,758.2
1235,2016.931693989071,765.6
1236,2016.9344262295083,768.5
1237,2016.9371584699454,770.5
1238,2016.9398907103825,774.0
1239,2016.9426229508197,767.9
1240,2016.9453551912568,778.5
1241,2016.948087431694,778.7
1242,2016.950819672131,776.5
1243,2016.9535519125684,775.2
1244,2016.9562841530055,782.0
1245,2016.9590163934427,787.2
1246,2016.9617486338798,789.0
1247,2016.964480874317,789.8
1248,2016.967213114754,799.1
1249,2016.9699453551912,829.2
1250,2016.9726775956285,860.2
1251,2016.9754098360656,917.2
1252,2016.9781420765028,891.1
1253,2016.98087431694,891.1
1254,2016.983606557377,898.4
1255,2016.9863387978141,925.8
1256,2016.9890710382513,972.2
1257,2016.9918032786886,971.1
1258,2016.9945355191257,959.0
1259,2016.9972677595629,963.4
1260,2017.0,995.4
1261,2017.0027397260274,1017.0
1262,2017.0054794520547,1033.3
1263,2017.0082191780823,1135.4
1264,2017.0109589041097,989.3
1265,2017.013698630137,886.2
1266,2017.0164383561644,888.9
1267,2017.0191780821917,900.9
1268,2017.021917808219,899.8
1269,2017.0246575342467,904.4
1270,2017.027397260274,785.4
1271,2017.0301369863014,810.1
1272,2017.0328767123287,824.8
1273,2017.035616438356,819.6
1274,2017.0383561643835,821.2
1275,2017.041095890411,827.3
1276,2017.0438356164384,899.7
1277,2017.0465753424658,872.0
1278,2017.0493150684931,895.2
1279,2017.0520547945205,892.9
1280,2017.054794520548,919.8
1281,2017.0575342465754,918.8
1282,2017.0602739726028,921.5
1283,2017.0630136986301,893.8
1284,2017.0657534246575,894.4
1285,2017.0684931506848,915.6
1286,2017.0712328767124,918.0
1287,2017.0739726027398,918.5
1288,2017.0767123287671,914.5
1289,2017.0794520547945,920.7
1290,2017.0821917808219,965.5
1291,2017.0849315068492,982.4
1292,2017.0876712328768,1004.0
1293,2017.0904109589042,1013.0
1294,2017.0931506849315,1031.8
1295,2017.0958904109589,1016.1
1296,2017.0986301369862,1024.7
1297,2017.1013698630136,1049.6
1298,2017.1041095890412,1055.5
1299,2017.1068493150685,979.0
1300,2017.109589041096,997.6
1301,2017.1123287671232,1008.3
1302,2017.1150684931506,996.5
1303,2017.1178082191782,995.4
1304,2017.1205479452055,1008.3
1305,2017.123287671233,1008.2
1306,2017.1260273972603,1031.9
1307,2017.1287671232876,1049.4
1308,2017.131506849315,1052.3
1309,2017.1342465753426,1048.9
1310,2017.13698630137,1077.6
1311,2017.1397260273973,1119.0
1312,2017.1424657534246,1120.5
1313,2017.145205479452,1171.9
1314,2017.1479452054793,1176.5
1315,2017.150684931507,1149.1
1316,2017.1534246575343,1171.6
1317,2017.1561643835616,1188.8
1318,2017.158904109589,1189.3
1319,2017.1616438356164,1222.7
1320,2017.164383561644,1255.5
1321,2017.1671232876713,1283.3
1322,2017.1698630136987,1264.3
1323,2017.172602739726,1271.2
1324,2017.1753424657534,1277.0
1325,2017.1780821917807,1232.7
1326,2017.1808219178083,1147.0
1327,2017.1835616438357,1191.3
1328,2017.186301369863,1112.4
1329,2017.1890410958904,1179.2
1330,2017.1917808219177,1225.1
1331,2017.194520547945,1238.2
1332,2017.1972602739727,1243.1
1333,2017.2,1253.4
1334,2017.2027397260274,1172.9
1335,2017.2054794520548,1071.7
1336,2017.2082191780821,971.4
1337,2017.2109589041097,1022.6
1338,2017.213698630137,1047.5
1339,2017.2164383561644,1121.3
1340,2017.2191780821918,1044.7
1341,2017.2219178082191,1035.0
1342,2017.2246575342465,939.7
1343,2017.227397260274,966.3
1344,2017.2301369863014,969.4
1345,2017.2328767123288,1045.1
1346,2017.2356164383561,1044.4
1347,2017.2383561643835,1041.9
1348,2017.2410958904109,1037.9
1349,2017.2438356164384,1079.1
1350,2017.2465753424658,1086.1
1351,2017.2493150684932,1097.4
1352,2017.2520547945205,1147.6
1353,2017.2547945205479,1141.8
1354,2017.2575342465752,1129.9
1355,2017.2602739726028,1188.7
1356,2017.2630136986302,1190.5
1357,2017.2657534246575,1180.8
1358,2017.268493150685,1204.3
1359,2017.2712328767122,1206.7
1360,2017.2739726027398,1220.7
1361,2017.2767123287672,1212.5
1362,2017.2794520547945,1176.2
1363,2017.282191780822,1177.3
1364,2017.2849315068493,1177.0
1365,2017.2876712328766,1176.8
1366,2017.2904109589042,1194.0
1367,2017.2931506849316,1206.1
1368,2017.295890410959,1215.2
1369,2017.2986301369863,1238.1
1370,2017.3013698630136,1249.6
1371,2017.304109589041,1240.9
1372,2017.3068493150686,1249.1
1373,2017.309589041096,1248.2
1374,2017.3123287671233,1264.3
1375,2017.3150684931506,1286.6
1376,2017.317808219178,1332.9
1377,2017.3205479452056,1329.6
1378,2017.323287671233,1336.3
1379,2017.3260273972603,1351.9
1380,2017.3287671232877,1415.8
1381,2017.331506849315,1445.9
1382,2017.3342465753424,1485.6
1383,2017.33698630137,1516.8
1384,2017.3397260273973,1507.8
1385,2017.3424657534247,1545.3
1386,2017.345205479452,1554.4
1387,2017.3479452054794,1664.5
1388,2017.3506849315067,1697.5
1389,2017.3534246575343,1752.3
1390,2017.3561643835617,1819.3
1391,2017.358904109589,1686.4
1392,2017.3616438356164,1763.7
1393,2017.364497716895,1772.6
1394,2017.3672374429225,1708.9
1395,2017.3699771689498,1729.3
1396,2017.3727168949772,1801.3
1397,2017.3754566210046,1881.0
1398,2017.378196347032,1962.0
1399,2017.3809360730593,2040.2
1400,2017.3836757990869,2044.2
1401,2017.3864155251142,2124.4
1402,2017.3891552511416,2272.6
1403,2017.391894977169,2445.3
1404,2017.3946347031963,2307.2
1405,2017.3973744292236,2244.9
1406,2017.4001141552512,2052.4
1407,2017.4028538812786,2189.0
1408,2017.405593607306,2278.2
1409,2017.4083333333333,2192.6
1410,2017.4110730593607,2303.3
1411,2017.413812785388,2412.6
1412,2017.4165525114156,2492.6
1413,2017.419292237443,2545.4
1414,2017.4220319634703,2524.1
1415,2017.4247716894977,2705.0
1416,2017.427511415525,2870.5
1417,2017.4302511415526,2691.5
1418,2017.43299086758,2798.8
1419,2017.4357305936073,2811.4
1420,2017.4384703196347,2900.3
1421,2017.441210045662,2973.4
1422,2017.4439497716894,2656.8
1423,2017.446689497717,2713.0
1424,2017.4494292237443,2467.3
1425,2017.4521689497717,2442.5
1426,2017.454908675799,2508.6
1427,2017.4576484018264,2655.1
1428,2017.4603881278538,2539.6
1429,2017.4631278538814,2616.8
1430,2017.4658675799087,2754.4
1431,2017.468607305936,2677.6
1432,2017.4713470319634,2722.8
1433,2017.4740867579908,2710.4
1434,2017.4768264840184,2590.1
1435,2017.4795662100457,2541.6
1436,2017.482305936073,2446.1
1437,2017.4850456621004,2583.8
1438,2017.4877853881278,2577.7
1439,2017.4905251141552,2558.4
1440,2017.4932648401827,2480.6
1441,2017.49600456621,2424.6
1442,2017.4987442922375,2536.5
1443,2017.5014840182648,2572.5
1444,2017.5042237442922,2617.3
1445,2017.5069634703195,2627.9
1446,2017.5097031963471,2614.2
1447,2017.5124429223745,2513.9
1448,2017.5151826484018,2564.9
1449,2017.5179223744292,2511.4
1450,2017.5206621004565,2344.0
1451,2017.523401826484,2324.3
1452,2017.5261415525115,2403.1
1453,2017.5288812785388,2362.4
1454,2017.5316210045662,2234.2
1455,2017.5343607305936,1975.1
1456,2017.537100456621,1914.1
1457,2017.5398401826485,2233.4
1458,2017.5425799086759,2320.2
1459,2017.5453196347032,2282.6
1460,2017.5480593607306,2866.0
1461,2017.550799086758,2675.1
1462,2017.5535388127853,2836.5
1463,2017.5562785388129,2756.6
1464,2017.5590182648402,2763.4
1465,2017.5617579908676,2582.6
1466,2017.564497716895,2559.2
1467,2017.5672374429223,2691.9
1468,2017.5699771689497,2806.8
1469,2017.5727168949772,2733.5
1470,2017.5754566210046,2766.5
1471,2017.578196347032,2883.3
1472,2017.5809360730593,2747.0
1473,2017.5836757990867,2720.5
1474,2017.5864155251143,2810.0
1475,2017.5891552511416,2878.5
1476,2017.591894977169,3262.8
1477,2017.5946347031963,3232.0
1478,2017.5973744292237,3401.9
1479,2017.600114155251,3429.4
1480,2017.6028538812786,3348.8
1481,2017.605593607306,3425.7
1482,2017.6083333333333,3654.4
1483,2017.6110730593607,3871.6
1484,2017.613812785388,4062.6
1485,2017.6164383561643,4327.9
1486,2017.6191780821919,4161.7
1487,2017.6219178082192,4387.4
1488,2017.6246575342466,4278.9
1489,2017.627397260274,4105.4
1490,2017.6301369863013,4150.5
1491,2017.6328767123289,4066.6
1492,2017.6356164383562,4005.1
1493,2017.6383561643836,4089.7
1494,2017.641095890411,4141.1
1495,2017.6438356164383,4318.4
1496,2017.6465753424657,4364.4
1497,2017.6493150684933,4352.3
1498,2017.6520547945206,4345.8
1499,2017.654794520548,4390.3
1500,2017.6575342465753,4597.3
1501,2017.6602739726027,4583.0
1502,2017.66301369863,4735.1
1503,2017.6657534246576,4921.9
1504,2017.668493150685,4573.8
1505,2017.6712328767123,4612.9
1506,2017.6739726027397,4267.5
1507,2017.676712328767,4409.1
1508,2017.6794520547944,4618.7
1509,2017.682191780822,4635.6
1510,2017.6849315068494,4326.5
1511,2017.6876712328767,4335.1
1512,2017.690410958904,4245.9
1513,2017.6931506849314,4217.9
1514,2017.695890410959,4158.9
1515,2017.6986301369864,3870.3
1516,2017.7013698630137,3243.1
1517,2017.704109589041,3713.8
1518,2017.7068493150684,3698.9
1519,2017.7095890410958,3689.6
1520,2017.7123287671234,4100.3
1521,2017.7150684931507,3908.0
1522,2017.717808219178,3882.2
1523,2017.7205479452055,3617.3
1524,2017.7232876712328,3600.8
1525,2017.7260273972602,3788.0
1526,2017.7287671232878,3667.5
1527,2017.731506849315,3932.8
1528,2017.7342465753425,3892.7
1529,2017.7369863013698,4212.2
1530,2017.7397260273972,4195.6
1531,2017.7424657534248,4172.8
1532,2017.7452054794521,4360.6
1533,2017.7479452054795,4403.1
1534,2017.7506849315068,4401.3
1535,2017.7534246575342,4314.2
1536,2017.7561643835616,4218.7
1537,2017.7589041095891,4321.4
1538,2017.7616438356165,4371.9
1539,2017.7643835616439,4435.8
1540,2017.7671232876712,4611.7
1541,2017.7698630136986,4777.5
1542,2017.772602739726,4763.4
1543,2017.7753424657535,4824.2
1544,2017.7780821917809,5432.6
1545,2017.7808219178082,5637.3
1546,2017.7835616438356,5824.7
1547,2017.786301369863,5688.1
1548,2017.7890410958903,5759.3
1549,2017.7917808219179,5598.6
1550,2017.7945205479452,5575.8
1551,2017.7972602739726,5698.6
1552,2017.8,5993.1
1553,2017.8027397260273,6006.6
1554,2017.805479452055,5982.9
1555,2017.8082191780823,5903.6
1556,2017.8109589041096,5513.1
1557,2017.813698630137,5734.0
1558,2017.8164383561643,5887.6
1559,2017.8191780821917,5764.6
1560,2017.8219178082193,5726.6
1561,2017.8246575342466,6147.5
1562,2017.827397260274,6124.3
1563,2017.8301369863013,6451.2
1564,2017.8328767123287,6737.8
1565,2017.835616438356,7024.8
1566,2017.8383561643836,7152.1
1567,2017.841095890411,7363.8
1568,2017.8438356164384,7389.5
1569,2017.8465753424657,6959.2
1570,2017.849315068493,7102.8
1571,2017.8520547945207,7444.4
1572,2017.854794520548,7129.6
1573,2017.8575342465754,6565.8
1574,2017.8602739726027,6339.9
1575,2017.86301369863,5878.1
1576,2017.8657534246574,6522.5
1577,2017.868493150685,6597.1
1578,2017.8712328767124,7283.2
1579,2017.8739726027397,7853.7
1580,2017.876712328767,7700.0
1581,2017.8794520547945,7780.9
1582,2017.8821917808218,8042.6
1583,2017.8849315068494,8244.7
1584,2017.8876712328768,8100.0
1585,2017.890410958904,8234.5
1586,2017.8931506849315,8013.4
1587,2017.8958904109588,8200.8
1588,2017.8986301369864,8754.7
1589,2017.9013698630138,9318.4
1590,2017.9041095890411,9733.2
1591,2017.9068493150685,9906.0
1592,2017.9095890410958,9837.9
1593,2017.9123287671232,9946.8
1594,2017.9150684931508,10861.5
1595,2017.9178082191781,10912.7
1596,2017.9205479452055,11246.2
1597,2017.9232876712329,11623.9
1598,2017.9260273972602,11667.1
1599,2017.9287671232876,13749.6
1600,2017.9315068493152,16850.3
1601,2017.9342465753425,16047.6
1602,2017.9369863013699,14843.4
1603,2017.9397260273972,15059.6
1604,2017.9424657534246,16732.5
1605,2017.945205479452,17083.9
1606,2017.9479452054795,16286.8
1607,2017.9506849315069,16467.9
1608,2017.9534246575342,17604.8
1609,2017.9561643835616,19345.5
1610,2017.958904109589,19065.7
1611,2017.9616438356165,18972.3
1612,2017.964383561644,17523.7
1613,2017.9671232876713,16462.0
1614,2017.9698630136986,15632.1
1615,2017.972602739726,13665.0
1616,2017.9753424657533,14396.5
1617,2017.978082191781,13790.0
1618,2017.9808219178083,13833.5
1619,2017.9835616438356,15756.6
1620,2017.986301369863,15416.6
1621,2017.9890410958903,14398.7
1622,2017.9917808219177,14392.6
1623,2017.9945205479453,12531.5
1624,2017.9972602739726,13850.4
1625,2018.0,13444.9
1626,2018.0027397260274,14754.1
1627,2018.0054794520547,15156.6
1628,2018.0082191780823,15180.1
1629,2018.0109589041097,16954.8
1630,2018.013698630137,17172.3
1631,2018.0164383561644,16228.2
1632,2018.0191780821917,14976.2
1633,2018.021917808219,14778.5
1634,2018.0246575342467,15043.0
1635,2018.027397260274,13535.4
1636,2018.0301369863014,13886.7
1637,2018.0328767123287,14292.2
1638,2018.035616438356,13695.2
1639,2018.0383561643835,13697.5
1640,2018.041095890411,11362.0
1641,2018.0438356164384,11192.3
1642,2018.0465753424658,11245.4
1643,2018.0493150684931,11580.2
1644,2018.0520547945205,12858.9
1645,2018.054794520548,11594.9
1646,2018.0575342465754,10864.8
1647,2018.0602739726028,10903.2
1648,2018.0630136986301,11452.3
1649,2018.0657534246575,11203.0
1650,2018.0684931506848,11118.1
1651,2018.0712328767124,11467.5
1652,2018.0739726027398,11795.1
1653,2018.0767123287671,11244.8
1654,2018.0794520547945,10166.0
1655,2018.0821917808219,10265.4
1656,2018.0849315068492,9181.1
1657,2018.0876712328768,8893.2
1658,2018.0904109589042,9241.1
1659,2018.0931506849315,8222.2
1660,2018.0958904109589,6938.5
1661,2018.0986301369862,7701.2
1662,2018.1013698630136,7594.7
1663,2018.1041095890412,8164.2
1664,2018.1068493150685,8699.8
1665,2018.109589041096,8559.6
1666,2018.1123287671232,8081.9
1667,2018.1150684931506,8903.5
1668,2018.1178082191782,8539.2
1669,2018.1205479452055,9476.3
1670,2018.123287671233,10037.3
1671,2018.1260273972603,10178.7
1672,2018.1287671232876,11073.5
1673,2018.131506849315,10398.8
1674,2018.1342465753426,11169.4
1675,2018.13698630137,11238.7
1676,2018.1397260273973,10473.0
1677,2018.1424657534246,9841.7
1678,2018.145205479452,10170.4
1679,2018.1479452054793,9704.3
1680,2018.150684931507,9585.2
1681,2018.1534246575343,10285.1
1682,2018.1561643835616,10594.4
1683,2018.158904109589,10333.9
1684,2018.1616438356164,10904.5
1685,2018.164383561644,10827.7
1686,2018.1671232876713,11402.3
1687,2018.1698630136987,11416.5
1688,2018.172602739726,11330.6
1689,2018.1753424657534,10675.1
1690,2018.1780821917807,9902.9
1691,2018.1808219178083,9300.0
1692,2018.1835616438357,9217.0
1693,2018.186301369863,8762.0
1694,2018.1890410958904,9529.6
1695,2018.1917808219177,9137.4
1696,2018.194520547945,9154.9
1697,2018.1972602739727,8210.6
1698,2018.2,8264.4
1699,2018.2027397260274,8289.2
1700,2018.2054794520548,7874.9
1701,2018.2082191780821,8201.2
1702,2018.2109589041097,8616.8
1703,2018.213698630137,8912.6
1704,2018.2164383561644,8905.9
1705,2018.2191780821918,8726.2
1706,2018.2219178082191,8916.8
1707,2018.2246575342465,8547.4
1708,2018.227397260274,8473.2
1709,2018.2301369863014,8143.5
1710,2018.2328767123288,7801.7
1711,2018.2356164383561,7954.9
1712,2018.2383561643835,7129.2
1713,2018.2410958904109,6853.7
1714,2018.2438356164384,6938.2
1715,2018.2465753424658,6825.2
1716,2018.2493150684932,7068.4
1717,2018.2520547945205,7424.2
1718,2018.2547945205479,6808.9
1719,2018.2575342465752,6782.0
1720,2018.2602739726028,6624.3
1721,2018.2630136986302,6905.7
1722,2018.2657534246575,7030.5
1723,2018.268493150685,6781.9
1724,2018.2712328767122,6854.8
1725,2018.2739726027398,6962.1
1726,2018.2767123287672,7926.6
1727,2018.2794520547945,7887.4
1728,2018.282191780822,8004.4
1729,2018.2849315068493,8363.6
1730,2018.2876712328766,8070.0
1731,2018.2904109589042,7908.6
1732,2018.2931506849316,8178.4
1733,2018.295890410959,8290.8
1734,2018.2986301369863,8867.0
1735,2018.3013698630136,8923.1
1736,2018.304109589041,8806.7
1737,2018.3068493150686,8952.8
1738,2018.309589041096,9645.3
1739,2018.3123287671233,8873.1
1740,2018.3150684931506,9287.0
1741,2018.317808219178,8940.9
1742,2018.3205479452056,9352.4
1743,2018.323287671233,9415.1
1744,2018.3260273972603,9245.1
1745,2018.3287671232877,9074.9
1746,2018.331506849315,9243.2
1747,2018.3342465753424,9749.7
1748,2018.33698630137,9708.6
1749,2018.3397260273973,9853.5
1750,2018.3424657534247,9656.4
1751,2018.345205479452,9431.6
1752,2018.3479452054794,9196.4
1753,2018.3506849315067,9319.1
1754,2018.3534246575343,9025.7
1755,2018.3561643835617,8408.3
1756,2018.358904109589,8459.5
1757,2018.3617579908675,8693.5
1758,2018.364497716895,8674.1
1759,2018.3672374429225,8477.0
1760,2018.3699771689498,8344.4
1761,2018.3727168949772,8063.0
1762,2018.3754566210046,8245.7
1763,2018.378196347032,8245.1
1764,2018.3809360730593,8529.0
1765,2018.3836757990869,8403.3
1766,2018.3864155251142,8006.0
1767,2018.3891552511416,7512.3
1768,2018.391894977169,7592.9
1769,2018.3946347031963,7477.7
1770,2018.3973744292236,7361.3
1771,2018.4001141552512,7366.7
1772,2018.4028538812786,7119.3
1773,2018.405593607306,7467.7
1774,2018.4083333333333,7400.1
1775,2018.4110730593607,7502.6
1776,2018.413812785388,7530.8
1777,2018.4165525114156,7646.6
1778,2018.419292237443,7729.3
1779,2018.4220319634703,7504.3
1780,2018.4247716894977,7631.5
1781,2018.427511415525,7661.0
1782,2018.4302511415526,7697.8
1783,2018.43299086758,7622.1
1784,2018.4357305936073,7515.8
1785,2018.4384703196347,6775.1
1786,2018.441210045662,6885.9
1787,2018.4439497716894,6558.2
1788,2018.446689497717,6312.3
1789,2018.4494292237443,6647.1
1790,2018.4521689497717,6410.3
1791,2018.454908675799,6505.8
1792,2018.4576484018264,6460.3
1793,2018.4603881278538,6719.8
1794,2018.4631278538814,6752.4
1795,2018.4658675799087,6765.4
1796,2018.468607305936,6728.0
1797,2018.4713470319634,6055.7
1798,2018.4740867579908,6167.3
1799,2018.4768264840184,6154.6
1800,2018.4795662100457,6256.6
1801,2018.482305936073,6082.1
1802,2018.4850456621004,6154.9
1803,2018.4877853881278,5883.5
1804,2018.4905251141552,6213.3
1805,2018.4932648401827,6398.9
1806,2018.49600456621,6366.8
1807,2018.4987442922375,6619.5
1808,2018.5014840182648,6513.5
1809,2018.5042237442922,6598.4
1810,2018.5069634703195,6546.5
1811,2018.5097031963471,6617.7
1812,2018.5124429223745,6765.5
1813,2018.5151826484018,6714.8
1814,2018.5179223744292,6667.1
1815,2018.5206621004565,6307.2
1816,2018.523401826484,6389.1
1817,2018.5261415525115,6250.6
1818,2018.5288812785388,6230.2
1819,2018.5316210045662,6254.8
1820,2018.5343607305936,6362.9
1821,2018.537100456621,6729.9
1822,2018.5398401826485,7322.0
1823,2018.5425799086759,7383.6
1824,2018.5453196347032,7477.5
1825,2018.5480593607306,7339.4
1826,2018.550799086758,7408.7
1827,2018.5535388127853,7412.3
1828,2018.5562785388129,7723.0
1829,2018.5590182648402,8407.0
1830,2018.5617579908676,8173.7
1831,2018.564497716895,7937.0
1832,2018.5672374429223,8187.4
1833,2018.5699771689497,8234.1
1834,2018.5727168949772,8215.6
1835,2018.5754566210046,8177.1
1836,2018.578196347032,7729.4
1837,2018.5809360730593,7606.4
1838,2018.5836757990867,7535.6
1839,2018.5864155251143,7419.0
1840,2018.5891552511416,7014.3
1841,2018.591894977169,7027.1
1842,2018.5946347031963,6943.6
1843,2018.5973744292237,6724.9
1844,2018.600114155251,6283.6
1845,2018.6028538812786,6538.8
1846,2018.605593607306,6152.3
1847,2018.6083333333333,6231.6
1848,2018.6110730593607,6313.0
1849,2018.613698630137,6255.3
1850,2018.6164383561643,6190.2
1851,2018.6191780821919,6256.9
1852,2018.6219178082192,6306.7
1853,2018.6246575342466,6581.7
1854,2018.627397260274,6379.1
1855,2018.6301369863013,6481.5
1856,2018.6328767123289,6268.1
1857,2018.6356164383562,6482.2
1858,2018.6383561643836,6359.6
1859,2018.641095890411,6521.2
1860,2018.6438356164383,6680.4
1861,2018.6465753424657,6734.8
1862,2018.6493150684933,6712.7
1863,2018.6520547945206,6897.6
1864,2018.654794520548,7074.6
1865,2018.6575342465753,7029.1
1866,2018.6602739726027,6993.7
1867,2018.66301369863,7033.8
1868,2018.6657534246576,7189.6
1869,2018.668493150685,7293.9
1870,2018.6712328767123,7264.2
1871,2018.6739726027397,7377.5
1872,2018.676712328767,6706.8
1873,2018.6794520547944,6514.0
1874,2018.682191780822,6390.9
1875,2018.6849315068494,6184.3
1876,2018.6876712328767,6238.5
1877,2018.690410958904,6321.0
1878,2018.6931506849314,6293.9
1879,2018.695890410959,6338.0
1880,2018.6986301369864,6482.9
1881,2018.7013698630137,6483.7
1882,2018.704109589041,6519.0
1883,2018.7068493150684,6500.2
1884,2018.7095890410958,6251.9
1885,2018.7123287671234,6342.0
1886,2018.7150684931507,6390.4
1887,2018.717808219178,6489.2
1888,2018.7205479452055,6766.7
1889,2018.7232876712328,6729.6
1890,2018.7260273972602,6704.1
1891,2018.7287671232878,6584.1
1892,2018.731506849315,6445.1
1893,2018.7342465753425,6468.1
1894,2018.7369863013698,6689.2
1895,2018.7397260273972,6636.0
1896,2018.7424657534248,6603.9
1897,2018.7452054794521,6635.2
1898,2018.7479452054795,6608.2
1899,2018.7506849315068,6549.9
1900,2018.7534246575342,6507.8
1901,2018.7561643835616,6584.2
1902,2018.7589041095891,6639.1
